Date,Open,High,Low,Price,Change,Settle,Volume,Previous Day Open Interest
3/14/00,83.9,83.95,83.4,83.42,,83.42,1093,4472
3/15/00,83.42,83.7,83.42,83.55,,83.55,639,4009
3/16/00,83.6,83.6,83.07,83.15,,83.15,422,3707
3/17/00,83.2,83.3,82.85,83.1,,83.1,494,3375
3/20/00,83.5,83.6,83.3,83.3,,83.3,394,3339
3/21/00,83.35,83.6,83.35,83.4,,83.4,208,3235
3/22/00,83.6,83.85,83.52,83.6,,83.6,474,3022
3/23/00,83.6,83.65,83.4,83.42,,83.42,152,2996
3/24/00,83.5,83.65,83.4,83.55,,83.55,194,2936
3/27/00,83.9,84,83.77,83.9,,83.9,630,2550
3/28/00,84,84.02,83.9,84,,84,486,2259
3/29/00,84.02,84.05,83.85,83.87,,83.87,274,2045
3/30/00,83.97,84.07,83.97,84.05,,84.05,265,1941
3/31/00,83.85,84.1,83.8,84.02,,84.02,186,4519
4/3/00,83.87,83.95,83.57,83.87,,83.87,262,4475
4/4/00,83.9,83.9,82.9,83.32,,83.32,1009,4131
4/5/00,83.2,83.8,83.2,83.65,,83.65,627,3783
4/6/00,83.95,84.1,83.75,83.9,,83.9,544,3473
4/7/00,83.9,84.27,83.87,84.17,,84.17,445,3162
4/10/00,84.45,84.8,84.35,84.6,,84.6,455,3014
4/11/00,84.75,84.82,84.62,84.77,,84.77,279,2860
4/12/00,84.7,84.75,84.5,84.57,,84.57,176,2807
4/13/00,84.57,84.82,84.57,84.67,,84.67,229,2696
4/14/00,84.55,84.75,84.4,84.7,,84.7,248,2617
4/17/00,84.65,84.65,84.42,84.52,,84.52,233,2477
4/18/00,84.65,84.65,84.5,84.57,,84.57,364,2346
4/19/00,84.5,84.5,84.4,84.42,,84.42,262,2207
4/20/00,84.35,84.35,84.27,84.3,,84.3,277,2094
4/24/00,84.02,84.2,83.85,83.9,,83.9,523,8179
4/25/00,83.9,84.25,83.85,84,,84,973,7924
4/26/00,84.2,84.32,83.85,84.22,,84.22,829,7727
4/27/00,84.3,84.45,84.2,84.32,,84.32,757,7535
4/28/00,84.32,84.97,84.1,84.82,,84.82,1210,7272
5/1/00,84.57,84.77,84.32,84.35,,84.35,863,6971
5/2/00,84.45,84.5,84.07,84.2,,84.2,1013,6535
5/3/00,84.1,84.1,83.5,83.52,,83.52,1579,5876
5/4/00,83.6,83.75,83.1,83.2,,83.2,1225,5488
5/5/00,83.3,83.55,83.25,83.32,,83.32,1106,5063
5/8/00,83.45,83.72,83.35,83.5,,83.5,912,4635
5/9/00,83.7,83.75,83.35,83.37,,83.37,658,4278
5/10/00,83.3,83.35,82.25,82.32,,82.32,1467,3517
5/11/00,82.45,82.75,82.17,82.55,,82.55,1047,2972
5/12/00,82.75,83.05,82.67,82.87,,82.87,653,2563
5/15/00,83.3,83.35,82.95,82.97,,82.97,340,2428
5/16/00,83.1,83.2,83,83.17,,83.17,176,2353
5/17/00,83.35,83.42,83.2,83.25,,83.25,222,2336
5/18/00,83.05,83.1,82.85,83,,83,177,2365
5/19/00,82.95,83.25,82.9,83.25,,83.25,294,2305
5/22/00,83.3,83.35,83.15,83.2,,83.2,182,2276
5/23/00,83.35,83.65,83.32,83.62,,83.62,537,2081
5/24/00,83.6,83.62,83.45,83.47,,83.47,276,1987
5/25/00,83.5,83.5,83.4,83.42,,83.42,246,1993
5/26/00,84.55,84.75,84.17,84.2,,84.2,1032,9613
5/30/00,84.75,84.8,84.25,84.32,,84.32,1257,9674
5/31/00,84.32,84.85,84.32,84.77,,84.77,1172,9503
6/1/00,84.7,85.22,84.55,85.17,,85.17,1572,9268
6/2/00,85.2,85.4,84.9,84.97,,84.97,1631,9436
6/5/00,85.17,85.9,85.17,85.77,,85.77,1931,9356
6/6/00,85.8,85.8,85.35,85.47,,85.47,1156,9227
6/7/00,85.65,85.7,85.3,85.57,,85.57,1146,9367
6/8/00,85.52,85.8,85.12,85.17,,85.17,1157,9506
6/9/00,85.2,85.35,84.9,85.27,,85.27,877,9499
6/12/00,85.9,86.6,85.75,86.5,,86.5,3092,10101
6/13/00,86.6,86.7,86.3,86.35,,86.35,1742,9872
6/14/00,86.5,86.55,86.1,86.27,,86.27,1095,10153
6/15/00,86.1,86.22,85.8,85.95,,85.95,1013,9904
6/16/00,85.6,85.9,85.55,85.85,,85.85,890,9891
6/19/00,85.6,86,85.55,85.92,,85.92,821,9986
6/20/00,86.1,86.6,86.05,86.35,,86.35,1169,10206
6/21/00,86.37,86.55,86.15,86.17,,86.17,729,10310
6/22/00,86.05,86.15,85.82,86.02,,86.02,854,10424
6/23/00,86.05,86.4,86.05,86.12,,86.12,643,10478
6/26/00,86.25,86.8,86.25,86.57,,86.57,1240,10507
6/27/00,86.6,86.75,86.4,86.57,,86.57,978,10526
6/28/00,86.57,86.8,85.75,85.8,,85.8,1798,10553
6/29/00,85.8,85.85,85.47,85.57,,85.57,1592,10564
6/30/00,85.9,86.95,85.9,86.45,,86.45,1867,10251
7/3/00,86.8,86.95,86.67,86.92,,86.92,768,10266
7/5/00,86.95,88.05,86.72,88.02,,88.02,2288,10561
7/6/00,88.02,88.15,87.62,87.9,,87.9,1211,10477
7/7/00,87.6,87.65,87.25,87.32,,87.32,895,10457
7/10/00,87.65,87.95,87.5,87.5,,87.5,1143,10422
7/11/00,87.4,87.9,87.3,87.75,,87.75,1256,10531
7/12/00,87.87,88.35,87.7,87.77,,87.77,1677,10216
7/13/00,87.6,87.65,87.3,87.4,,87.4,756,10066
7/14/00,87.6,88.15,87.55,88.02,,88.02,1010,10159
7/17/00,88.4,88.4,87.8,87.85,,87.85,1067,9941
7/18/00,87.77,88.2,87.57,88,,88,995,9821
7/19/00,88.15,88.15,87.65,87.77,,87.77,607,9759
7/20/00,87.67,88.15,87.52,87.95,,87.95,948,9668
7/21/00,87.9,87.92,87.55,87.75,,87.75,739,9423
7/24/00,87.3,87.5,87,87.22,,87.22,1230,9344
7/25/00,87.17,87.17,86.62,86.65,,86.65,1401,9026
7/26/00,86.45,86.6,86.1,86.15,,86.15,1437,8600
7/27/00,86.25,86.5,85.95,86.2,,86.2,1498,8083
7/28/00,86.5,86.75,85.97,86.1,,86.1,916,7818
7/31/00,86.1,86.5,85.95,86.1,,86.1,756,7601
8/1/00,86.2,86.2,85.55,85.72,,85.72,1200,7271
8/2/00,85.7,85.82,85.15,85.32,,85.32,1542,6793
8/3/00,85.2,85.65,85.05,85.55,,85.55,1151,6520
8/4/00,85.6,86.45,85.55,86.35,,86.35,1153,6188
8/7/00,86.3,86.5,86.1,86.35,,86.35,327,6036
8/8/00,86.2,86.2,85.75,85.85,,85.85,450,5953
8/9/00,85.75,86.2,85.5,86,,86,798,5603
8/10/00,85.95,86.3,85.9,86.07,,86.07,747,5575
8/11/00,86.35,86.57,86.3,86.37,,86.37,603,5307
8/14/00,86.52,86.75,86.5,86.57,,86.57,811,5122
8/15/00,86.62,86.8,86.52,86.55,,86.55,1267,4732
8/16/00,86.5,86.5,86.15,86.25,,86.25,719,4380
8/17/00,86.25,86.4,86.12,86.32,,86.32,770,3647
8/18/00,86.45,86.5,86.25,86.32,,86.32,263,3615
8/21/00,86.3,86.65,86.3,86.32,,86.32,418,3446
8/22/00,86.35,86.4,86.12,86.12,,86.12,429,3202
8/23/00,86.2,86.27,86.15,86.25,,86.25,211,3322
8/24/00,86.45,86.55,86.4,86.47,,86.47,289,3159
8/25/00,86.37,86.37,86.12,86.2,,86.2,581,2933
8/28/00,86.3,86.4,86.2,86.27,,86.27,513,2686
8/29/00,86.32,86.45,86.25,86.42,,86.42,528,2495
8/30/00,86.47,86.65,86.42,86.62,,86.62,561,2215
8/31/00,86.7,86.77,86.67,86.72,,86.72,203,0
9/1/00,84.73,84.95,84.6,84.73,,84.73,315,3250
9/5/00,84.6,84.75,84.3,84.38,,84.38,332,3279
9/6/00,84.38,84.55,84.25,84.4,,84.4,301,3223
9/7/00,84.5,85.18,84.48,85.13,,85.13,272,3188
9/8/00,85,85.35,84.95,85.08,,85.08,289,3123
9/11/00,85.08,85.3,84.9,85.08,,85.08,200,3014
9/12/00,85.25,85.25,84.88,84.88,,84.88,389,2730
9/13/00,84.88,84.95,84.73,84.73,,84.73,451,2412
9/14/00,84.75,85.45,84.75,85.33,,85.33,580,2144
9/15/00,85.45,85.55,85.4,85.55,,85.55,102,2123
9/18/00,85.65,85.85,85.63,85.75,,85.75,242,1973
9/19/00,85.7,85.75,85.65,85.75,,85.75,162,1863
9/20/00,85.7,85.85,85.53,85.6,,85.6,290,1643
9/21/00,85.55,85.55,85.3,85.35,,85.35,163,1524
9/22/00,85.35,85.7,85.35,85.65,,85.65,182,1389
9/25/00,85.7,85.9,85.7,85.9,,85.9,142,1306
9/26/00,85.95,86.08,85.93,86.08,,86.08,202,1208
9/27/00,86.13,86.3,86.08,86.2,,86.2,151,1138
9/28/00,86.35,86.35,86.3,86.33,,86.33,151,1138
9/29/00,86.37,86.7,86.27,86.65,,86.65,709,4666
10/2/00,86.72,86.75,86.3,86.55,,86.55,423,4612
10/3/00,86.6,86.65,86.25,86.32,,86.32,685,4434
10/4/00,86.3,86.3,86.1,86.17,,86.17,326,4318
10/5/00,86.12,86.75,86.1,86.75,,86.75,565,4140
10/6/00,86.65,86.7,86.32,86.45,,86.45,442,4069
10/9/00,86.55,86.9,86.45,86.72,,86.72,704,4112
10/10/00,86.75,86.82,86.35,86.42,,86.42,937,3726
10/11/00,86.4,86.55,86.22,86.45,,86.45,479,3533
10/12/00,86.3,86.6,86.1,86.6,,86.6,574,3227
10/13/00,86.65,86.8,86.57,86.7,,86.7,549,2899
10/16/00,86.8,86.87,86.75,86.85,,86.85,222,2797
10/17/00,86.8,87.5,86.8,87.5,,87.5,595,2535
10/18/00,87.37,87.5,87.25,87.5,,87.5,262,2394
10/19/00,87.5,87.5,87.4,87.47,,87.47,126,2344
10/20/00,87.37,87.5,87.35,87.45,,87.45,370,2195
10/23/00,87.27,87.35,87.2,87.32,,87.32,462,1980
10/24/00,87.3,87.45,87.3,87.37,,87.37,631,1833
10/25/00,87.17,87.22,87.15,87.17,,87.17,376,1521
10/26/00,87.25,87.3,87.2,87.27,,87.27,148,1472
10/27/00,88.65,88.7,88.27,88.55,,88.55,298,4202
10/30/00,88.45,88.6,88.25,88.57,,88.57,303,4041
10/31/00,88.75,88.8,88.67,88.77,,88.77,291,3928
11/1/00,88.7,88.75,88.5,88.65,,88.65,730,3588
11/2/00,88.5,88.52,88.15,88.22,,88.22,1354,3285
11/3/00,88.2,88.45,88.15,88.42,,88.42,271,3107
11/6/00,88.5,88.7,88.3,88.6,,88.6,494,2842
11/7/00,88.67,88.7,87.9,87.95,,87.95,394,2670
11/8/00,88.05,88.07,87.55,87.85,,87.85,273,2525
11/9/00,87.9,88.15,87.77,87.97,,87.97,310,2393
11/10/00,87.92,88.15,87.8,88.15,,88.15,318,2255
11/13/00,88.05,88.35,88.05,88.32,,88.32,235,2179
11/14/00,88.32,88.55,88.25,88.55,,88.55,287,2065
11/15/00,88.45,88.45,88.25,88.37,,88.37,327,1886
11/16/00,88.27,88.27,88.2,88.27,,88.27,320,1739
11/17/00,89.62,89.85,89.35,89.47,,89.47,1186,7918
11/20/00,89.55,89.75,89.12,89.7,,89.7,853,8086
11/21/00,89.7,89.7,89.27,89.35,,89.35,331,8118
11/22/00,89.3,89.6,89.17,89.5,,89.5,390,8050
11/24/00,89.65,89.75,89.05,89.12,,89.12,451,8086
11/27/00,88.9,89.25,88.67,89,,89,724,8006
11/28/00,88.97,89.7,88.95,89.67,,89.67,685,8064
11/29/00,89.67,89.7,89.15,89.2,,89.2,861,8117
11/30/00,89.1,89.47,88.85,88.87,,88.87,1065,8069
12/1/00,88.87,89.25,88.65,89.17,,89.17,459,8039
12/4/00,89.1,90.05,89.1,89.95,,89.95,2105,8122
12/5/00,89.92,90.22,89.85,89.95,,89.95,1219,7931
12/6/00,89.9,90.55,89.85,90.5,,90.5,936,8180
12/7/00,90.6,90.9,90.35,90.85,,90.85,1107,8427
12/8/00,90.95,91.05,90.6,90.85,,90.85,775,8554
12/11/00,90.95,91.15,90.55,91.07,,91.07,894,8672
12/12/00,91.2,91.45,90.75,91.32,,91.32,665,8625
12/13/00,91.37,91.42,91,91.22,,91.22,532,8617
12/14/00,91.1,91.1,90.65,90.75,,90.75,867,8533
12/15/00,90.55,90.97,90.5,90.9,,90.9,654,8553
12/18/00,90.9,91.32,90.7,91.2,,91.2,610,8495
12/19/00,91.05,91.15,90.55,90.62,,90.62,673,8344
12/20/00,90.6,91.55,90.4,91.32,,91.32,1165,8400
12/21/00,91.32,91.4,90.85,90.92,,90.92,754,8344
12/22/00,90.92,92.2,90.92,92.12,,92.12,1185,8268
12/26/00,92.07,92.1,91.35,91.5,,91.5,835,8113
12/27/00,91.45,91.72,91.05,91.42,,91.42,686,7833
12/28/00,91.4,91.5,91.15,91.2,,91.2,613,7597
12/29/00,91.15,91.55,91.05,91.5,,91.5,614,7675
1/2/01,91.72,92.05,91.35,91.97,,91.97,821,7522
1/3/01,91.6,91.95,91.5,91.52,,91.52,843,6996
1/4/01,91.1,91.2,90.75,90.82,,90.82,1248,6517
1/5/01,90.82,91.07,90.6,90.65,,90.65,812,6161
1/8/01,90.57,90.57,90,90.02,,90.02,1579,5897
1/9/01,90.02,90.45,89.97,90.32,,90.32,1601,5429
1/10/01,90.2,90.6,89.95,90.52,,90.52,1733,4175
1/11/01,90.55,90.85,90.25,90.27,,90.27,921,3817
1/12/01,90,90.15,89.8,89.9,,89.9,650,3486
1/16/01,89.9,89.9,89.22,89.25,,89.25,1418,2809
1/17/01,89,89.05,88.75,89,,89,945,2392
1/18/01,88.85,89,88.4,88.75,,88.75,558,2169
1/19/01,88.7,88.7,88.4,88.45,,88.45,625,2070
1/22/01,88.3,88.45,88.12,88.15,,88.15,270,2030
1/23/01,88.02,88.05,87.35,87.4,,87.4,743,1526
1/24/01,87.5,87.52,87.37,87.37,,87.37,335,1337
1/25/01,87.37,87.4,87.27,87.32,,87.32,209,1309
1/26/01,87.92,88,87.3,87.62,,87.62,1934,7154
1/29/01,88,88.3,86.82,86.87,,86.87,1999,6969
1/30/01,86.45,86.6,85.37,85.37,,85.37,2856,6838
1/31/01,84.9,85.37,84.8,84.97,,84.97,3634,5941
2/1/01,85.15,86.47,85.15,86.4,,86.4,2340,5697
2/2/01,86.5,87.17,85.32,85.67,,85.67,2072,5657
2/5/01,85.8,86.55,85.6,86.35,,86.35,892,5426
2/6/01,86.35,86.9,86.35,86.65,,86.65,710,5391
2/7/01,86.25,86.5,85.85,86.37,,86.37,871,5404
2/8/01,86.6,86.85,85.82,85.87,,85.87,737,5552
2/9/01,85.8,86.37,85.67,86.07,,86.07,742,5457
2/12/01,85.85,85.87,85.37,85.57,,85.57,869,5462
2/13/01,85.45,86.1,85.35,85.67,,85.67,831,5379
2/14/01,85.8,86.2,85.7,86.05,,86.05,810,5324
2/15/01,86.15,86.6,86.05,86.37,,86.37,550,5330
2/16/01,86.37,86.5,86.17,86.4,,86.4,617,5378
2/20/01,86.45,87.42,86.45,87.4,,87.4,1213,5472
2/21/01,87.6,88.2,87.27,88.12,,88.12,1655,5273
2/22/01,88.05,88.05,87.5,87.75,,87.75,964,5093
2/23/01,87.85,87.85,87.1,87.2,,87.2,691,4943
2/26/01,87.3,87.47,87,87.37,,87.37,449,4777
2/27/01,87.4,87.7,87.25,87.62,,87.62,652,4596
2/28/01,87.65,87.8,87.35,87.6,,87.6,358,4542
3/1/01,87.7,87.77,87.45,87.55,,87.55,504,4508
3/2/01,87.6,87.65,87,87.25,,87.25,581,4305
3/5/01,87.3,87.9,87.05,87.22,,87.22,821,4100
3/6/01,87.3,87.5,87,87.35,,87.35,610,3828
3/7/01,87.35,87.35,86.95,87.12,,87.12,1031,3780
3/8/01,87.12,87.12,86.7,86.8,,86.8,478,3764
3/9/01,86.9,86.9,86.6,86.65,,86.65,343,3538
3/12/01,86.75,86.8,86.5,86.52,,86.52,242,3395
3/13/01,86.6,86.7,86.15,86.3,,86.3,711,3404
3/14/01,86.35,86.35,85.8,85.85,,85.85,812,2994
3/15/01,85.75,85.8,85.4,85.45,,85.45,394,2820
3/16/01,85.45,85.45,85,85.25,,85.25,508,2544
3/19/01,85.35,85.55,85.3,85.3,,85.3,662,2225
3/20/01,85.3,85.75,85.3,85.55,,85.55,264,2470
3/21/01,85.55,85.75,85.55,85.6,,85.6,235,2414
3/22/01,85.6,86,85.55,85.9,,85.9,216,2365
3/23/01,85.9,86,85.6,85.62,,85.62,310,2260
3/26/01,85.7,85.85,85.6,85.85,,85.85,94,2079
3/27/01,85.85,86.1,85.82,86.05,,86.05,181,2062
3/28/01,86.05,86.15,86.05,86.1,,86.1,117,1951
3/29/01,86.15,86.15,86.05,86.07,,86.07,82,1879
3/30/01,87.15,87.7,86.15,86.3,,86.3,1070,3815
4/2/01,86.72,87.05,86.72,86.92,,86.92,572,3771
4/3/01,87.15,87.5,87.1,87.5,,87.5,417,3708
4/4/01,87.57,87.67,87.15,87.45,,87.45,623,3572
4/5/01,87.6,87.7,87.4,87.42,,87.42,399,3532
4/6/01,87.7,87.72,87.45,87.5,,87.5,271,3430
4/9/01,87.6,87.9,87.47,87.57,,87.57,424,3279
4/10/01,87.87,87.87,87.25,87.3,,87.3,1034,3503
4/11/01,87.55,87.75,87.45,87.55,,87.55,747,3061
4/12/01,87.6,87.67,87.5,87.6,,87.6,390,2419
4/16/01,87.65,88.05,87.5,88.05,,88.05,314,2329
4/17/01,88.05,88.05,87.8,87.8,,87.8,212,2166
4/18/01,87.85,88,87.5,87.6,,87.6,294,2111
4/19/01,87.75,87.77,87.65,87.72,,87.72,415,2060
4/20/01,87.8,87.95,87.8,87.82,,87.82,185,1996
4/23/01,87.8,88.1,87.77,87.87,,87.87,232,1965
4/24/01,88,88.05,87.77,87.82,,87.82,378,1721
4/25/01,87.75,87.8,87.7,87.77,,87.77,219,1677
4/26/01,87.8,87.85,87.8,87.85,,87.85,269,1587
4/27/01,87.95,88.12,87.8,87.87,,87.87,636,5660
4/30/01,88,88.05,87.6,87.65,,87.65,463,5630
5/1/01,87.75,87.95,87.7,87.8,,87.8,718,5257
5/2/01,87.82,87.95,87.6,87.65,,87.65,414,5075
5/3/01,87.8,87.9,87.42,87.47,,87.47,815,4956
5/4/01,87.45,87.5,87.15,87.37,,87.37,920,4489
5/7/01,87.42,87.8,87.42,87.77,,87.77,384,4398
5/8/01,87.9,88.07,87.72,87.72,,87.72,741,4187
5/9/01,87.7,87.75,87.1,87.17,,87.17,878,3721
5/10/01,87.1,87.27,87.05,87.25,,87.25,571,3645
5/11/01,87.3,87.35,86.92,87.02,,87.02,342,3591
5/14/01,87.05,87.15,86.75,86.77,,86.77,368,3513
5/15/01,86.75,86.75,86.57,86.7,,86.7,442,3242
5/16/01,86.57,86.7,86.5,86.57,,86.57,396,3145
5/17/01,87.45,87.9,87.1,87.72,,87.72,710,2909
5/18/01,87.75,87.77,87.55,87.65,,87.65,409,2588
5/21/01,87.9,88.02,87.85,87.97,,87.97,597,2426
5/22/01,88.07,88.15,87.95,87.97,,87.97,321,2376
5/23/01,87.9,87.9,87.75,87.75,,87.75,430,2305
5/24/01,87.65,87.65,87.55,87.57,,87.57,245,2189
5/25/01,91.02,91.2,90.95,91.17,,91.17,808,10298
5/29/01,91.25,91.87,91.1,91.82,,91.82,1484,10349
5/30/01,91.77,91.77,91.35,91.55,,91.55,963,10543
5/31/01,91.7,92.1,91.65,91.92,,91.92,1676,10911
6/1/01,91.95,92.05,91.5,91.95,,91.95,1090,11109
6/4/01,91.9,91.92,91.5,91.67,,91.67,820,11312
6/5/01,91.6,91.67,91.37,91.65,,91.65,780,11370
6/6/01,91.55,91.62,91.32,91.57,,91.57,1268,11546
6/7/01,91.45,91.55,91.15,91.27,,91.27,1204,11290
6/8/01,91.25,91.8,91.17,91.77,,91.77,706,11337
6/11/01,91.55,91.75,91.25,91.72,,91.72,612,11437
6/12/01,91.72,91.72,91.2,91.35,,91.35,790,11469
6/13/01,91.35,91.65,90.97,91.17,,91.17,1486,11400
6/14/01,90.95,91.1,90.7,90.92,,90.92,1077,11334
6/15/01,90.9,91.45,90.85,91.27,,91.27,1245,11508
6/18/01,91.3,91.42,91.05,91.35,,91.35,751,11515
6/19/01,91.3,92.45,91.25,92.12,,92.12,2947,11486
6/20/01,92.1,92.25,91.87,92.15,,92.15,1323,11348
6/21/01,91.95,92.1,91.85,91.92,,91.92,895,11065
6/22/01,91.9,92.05,91.7,92,,92,791,11141
6/25/01,91.7,92.75,91.6,92.5,,92.5,1988,11265
6/26/01,92.45,92.5,92,92.1,,92.1,1406,11451
6/27/01,91.95,92.3,91.85,92.15,,92.15,1010,11204
6/28/01,92.15,92.55,92,92.27,,92.27,1138,11322
6/29/01,91.85,91.95,90.9,91.22,,91.22,2681,10618
7/2/01,91.2,91.6,91.15,91.32,,91.32,1166,10598
7/3/01,91.22,91.32,90.7,90.87,,90.87,1589,10434
7/5/01,90.75,90.77,90.3,90.42,,90.42,1509,10133
7/6/01,90.3,91.2,90.3,90.95,,90.95,1508,9702
7/9/01,91,91.3,90.85,91.1,,91.1,906,9626
7/10/01,90.9,90.92,90.05,90.07,,90.07,1743,9226
7/11/01,89.77,90.9,89.5,90.42,,90.42,2495,8738
7/12/01,90.25,90.4,89.7,89.97,,89.97,1718,8256
7/13/01,90.45,90.67,90.25,90.35,,90.35,1224,7972
7/16/01,90.7,91.1,90.65,90.7,,90.7,781,7819
7/17/01,89.7,90.15,89.55,90.1,,90.1,1561,7686
7/18/01,90.5,90.57,90.05,90.2,,90.2,931,7489
7/19/01,90.22,90.25,89.85,90.12,,90.12,649,7423
7/20/01,90.07,90.32,89.95,90.15,,90.15,510,7298
7/23/01,90,90.65,89.95,90.47,,90.47,602,7137
7/24/01,90.3,90.35,90.02,90.17,,90.17,421,7039
7/25/01,90.1,90.1,89.6,89.7,,89.7,1376,6700
7/26/01,89.65,89.65,88.9,89.25,,89.25,1817,6243
7/27/01,89.25,89.47,88.5,88.6,,88.6,2065,5743
7/30/01,88.85,89.35,88.65,88.72,,88.72,971,5365
7/31/01,89.1,89.15,88.65,88.72,,88.72,945,5239
8/1/01,88.75,89.22,88.72,89.2,,89.2,639,5043
8/2/01,88.75,89.4,88.75,88.92,,88.92,1095,5003
8/3/01,89.07,89.35,88.77,89.27,,89.27,512,4910
8/6/01,89.15,89.27,88.75,88.85,,88.85,479,4824
8/7/01,88.7,88.97,88.55,88.85,,88.85,624,4646
8/8/01,88.9,89,88.4,88.75,,88.75,592,4596
8/9/01,88.8,88.8,88.4,88.45,,88.45,632,4387
8/10/01,88.37,88.75,88.2,88.42,,88.42,996,4143
8/13/01,88.6,89.05,88.6,89,,89,450,3957
8/14/01,89.2,89.4,89.15,89.37,,89.37,479,3768
8/15/01,89.7,90.1,89.55,89.97,,89.97,950,3588
8/16/01,90,90.15,90,90.05,,90.05,393,3377
8/17/01,90.2,90.2,90.02,90.1,,90.1,283,3187
8/20/01,90.12,90.37,90.12,90.17,,90.17,465,2978
8/21/01,90.17,90.3,90,90.1,,90.1,332,2985
8/22/01,90.15,90.2,89.8,89.9,,89.9,308,2854
8/23/01,89.87,89.97,89.75,89.82,,89.82,298,2796
8/24/01,89.82,90,89.7,89.95,,89.95,514,2647
8/27/01,89.97,90.1,89.95,90.1,,90.1,413,2580
8/28/01,90.1,90.47,90.07,90.45,,90.45,602,2313
8/29/01,90.62,90.77,90.6,90.77,,90.77,527,1987
8/30/01,91,91.22,91,91.2,,91.2,528,1987
8/31/01,89.9,90.62,89.9,90.4,,90.4,439,2216
9/4/01,90.4,91.05,90.4,91.05,,91.05,363,2236
9/5/01,91.02,91.45,91,91.37,,91.37,333,2260
9/6/01,91.3,91.3,90.82,90.87,,90.87,306,2295
9/7/01,90.85,91.15,90.75,91.05,,91.05,125,2313
9/10/01,91.2,91.4,91.2,91.4,,91.4,86,2312
9/13/01,91.1,91.2,90.95,90.95,,90.95,378,2280
9/14/01,91,91.15,90.2,90.3,,90.3,358,2289
9/17/01,90.4,90.5,90.15,90.25,,90.25,201,2246
9/18/01,90.3,90.45,89.95,90.12,,90.12,397,2033
9/19/01,90.2,90.25,89.07,89.2,,89.2,905,2098
9/20/01,89.45,89.55,88.6,89.25,,89.25,623,1818
9/21/01,88.75,89.05,88.15,88.9,,88.9,584,1676
9/24/01,89.25,89.42,89.2,89.35,,89.35,192,1600
9/25/01,89.3,89.45,89.3,89.4,,89.4,142,1538
9/26/01,89.35,89.4,89.22,89.4,,89.4,181,1472
9/27/01,89.55,89.6,89.52,89.57,,89.57,384,1379
9/28/01,86.05,86.22,85.02,85.2,,85.2,1272,5145
10/1/01,85.35,85.85,84.62,85.4,,85.4,1587,4805
10/2/01,85.7,85.85,85.1,85.37,,85.37,827,4650
10/3/01,85.2,85.8,84.9,85.65,,85.65,683,4600
10/4/01,85.9,87.15,85.9,87.15,,87.15,2258,3765
10/5/01,87.25,88.65,87.2,88.35,,88.35,1805,3052
10/8/01,88.35,88.75,88,88.22,,88.22,425,2929
10/9/01,88.45,89.15,88.42,88.65,,88.65,622,2751
10/10/01,88.7,89.15,88.5,88.97,,88.97,302,2703
10/11/01,89.07,89.45,88.9,89.1,,89.1,505,2504
10/12/01,89,89.05,87.9,88.02,,88.02,487,2382
10/15/01,88.35,88.75,87.65,87.67,,87.67,878,2321
10/16/01,88.25,88.77,87.55,88.6,,88.6,511,2149
10/17/01,88.9,88.9,88.05,88.3,,88.3,171,2116
10/18/01,88.2,88.8,88.1,88.5,,88.5,238,2096
10/19/01,88.5,88.67,88.22,88.65,,88.65,547,1968
10/22/01,88.5,88.65,88.45,88.57,,88.57,431,1883
10/23/01,88.6,88.75,88.6,88.7,,88.7,221,1786
10/24/01,88.7,88.7,88.5,88.6,,88.6,259,1685
10/25/01,88.7,88.82,88.7,88.75,,88.75,183,1592
10/26/01,86.75,87,86.65,86.82,,86.82,449,4595
10/29/01,87.1,87.7,86.65,87.52,,87.52,1453,4118
10/30/01,87.25,87.3,86.3,86.52,,86.52,1136,4082
10/31/01,86.5,86.7,86.05,86.55,,86.55,789,4015
11/1/01,86.4,86.75,86.15,86.65,,86.65,778,3914
11/2/01,86.55,86.55,86.05,86.22,,86.22,485,3786
11/5/01,86.2,86.2,85.15,85.6,,85.6,1217,3202
11/6/01,85.5,85.5,84.67,84.85,,84.85,750,3058
11/7/01,84.75,85.5,84.52,85.47,,85.47,1207,2918
11/8/01,85.4,85.5,85.2,85.45,,85.45,300,2742
11/9/01,85.4,85.4,84.5,84.62,,84.62,510,2659
11/12/01,84.3,84.3,83.8,83.9,,83.9,562,2345
11/13/01,84,84.1,83.9,83.92,,83.92,571,2430
11/14/01,83.85,83.85,83.35,83.55,,83.55,457,2259
11/15/01,83.55,83.7,83.45,83.57,,83.57,365,2092
11/16/01,81.7,82.65,81.55,82.42,,82.42,1158,7648
11/19/01,82.05,83.92,82,83.17,,83.17,2543,7669
11/20/01,83.5,83.57,82.9,83.47,,83.47,943,7689
11/21/01,83.4,83.75,82.55,83.6,,83.6,1442,7866
11/23/01,83.65,84.55,83.45,84.3,,84.3,972,7848
11/26/01,84.35,84.5,83.57,84.25,,84.25,1140,7644
11/27/01,84,84.85,83.85,84.67,,84.67,1445,7514
11/28/01,84.95,85.25,84.15,85.17,,85.17,1901,7226
11/29/01,85.05,85.6,84.85,85.27,,85.27,1900,6808
11/30/01,84.9,85,84.5,84.52,,84.52,1103,6661
12/3/01,84.85,85.15,84.4,84.87,,84.87,1367,6700
12/4/01,84.75,85.1,84.55,84.9,,84.9,877,6685
12/5/01,85.1,85.45,84.8,85.12,,85.12,1033,6672
