Date,Equal weighting,Inverse Variance weighting,Mean-Variance weighting,Robust Mean-Variance weighting,Min-Variance weighting,Robust Min-Variance weighting,Hierarchical weighting (by LdP),Robust Hierarchical weighting (by LdP)
1991-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992-02-28,0.0005434013876110865,0.0,2.430043201578349e-09,2.4298264148933615e-09,0.00029343946035121005,0.00041873577232753536,0.0,0.00035853696353809687
1992-02-29,0.00018345561843647283,0.0,8.023184406490243e-10,8.022905474507668e-10,0.00015000051923409115,0.00022563390956855577,0.0,0.00025801865983892546
1992-03-01,-0.0004583140033135745,0.0,-1.929749507379252e-09,-1.929561335282173e-09,-0.0004412124118182996,-0.0007324530582444087,0.0,-0.001023663544766167
1992-03-02,0.00014206590431550123,0.0,5.890234569633121e-10,5.889566322885765e-10,0.00021340042416524282,0.00021149586280104526,0.0,0.0002642508647421694
1992-03-03,-0.0003850783086908932,0.0,-2.3537699904366426e-09,-2.353738920460698e-09,0.00044611499351401553,0.0003428438867582787,0.0,0.0006210594377239277
1992-03-04,-0.0006925531256159223,0.0,-4.580992287612354e-09,-4.580191310849154e-09,0.0001939985620768477,9.769250291331429e-05,0.0,0.0004439637001864434
1992-03-05,0.0016909735861469271,0.0,1.1267211493437436e-08,1.126551118110938e-08,0.0008630154561604328,0.0011233756292867811,0.0,0.0008099480367504484
1992-03-06,0.00104534252144989,0.0,6.455639640940838e-09,6.4545901257266775e-09,0.0004083038473045015,0.0005538065427631921,0.0,0.0004583807889379284
1992-03-07,-0.0001577579284543675,0.0,-2.5155804724798316e-09,-2.5147535838080567e-09,0.00036338387586682454,0.0001086947559788612,0.0,0.00038724351191548527
1992-03-08,0.0002830053227073699,0.0,1.4133036114793604e-09,1.413105652151842e-09,0.0002913729060558263,0.0003321909386592329,0.0,0.00032628050815842536
1992-03-09,0.00021357695248481052,0.0,1.1193770749295842e-09,1.1192138127925137e-09,0.0002450868242899277,0.0002766042810179598,0.0,0.00025520534348240717
1992-03-10,-0.00013431823921808007,0.0,-5.919832425160218e-11,-5.953069490768312e-11,0.00030127504957286756,0.00032638509766296815,0.0,0.00038078499930061817
1992-03-11,-0.000527700101764487,0.0,-2.661508178243593e-09,-2.6614626872740232e-09,-3.147770663995064e-05,-3.7591809119907874e-05,0.0,-8.122468696364858e-05
1992-03-12,-8.93823553598984e-05,0.0,-2.078398027535854e-09,-2.0776546483435e-09,-0.0002552516888586578,-0.00014211384054032216,0.0,-6.567587288228612e-05
1992-03-13,-0.00011134303370598052,0.0,-9.406130305169215e-10,-9.40329546493656e-10,0.0007953050546291889,0.0006691968656265965,0.0,0.0009231256390213533
1992-03-14,9.546152488079151e-05,0.0,-4.887263156783667e-09,-4.884328139811933e-09,0.00018361824514555756,0.00011000145373390649,0.0,-7.4899470896993e-05
1992-03-15,0.0001385003469319886,0.0,1.7948275760568464e-09,1.7941099268424258e-09,9.218127857350819e-05,0.00010329673150230696,0.0,0.00010077324569535769
1992-03-16,0.00013850310927580016,0.0,1.9055853942908156e-09,1.904791072314051e-09,8.272647643538781e-05,9.642661186290633e-05,0.0,9.187070751233947e-05
1992-03-17,8.322736896237287e-05,0.0,4.907283006659127e-09,4.9041744973675074e-09,0.0008283195885159043,0.0007122373983733156,0.0,0.0008753965816033179
1992-03-18,0.00021121992853263642,0.0,2.8190499618345157e-09,2.817831280881425e-09,1.2841307425483128e-05,-1.6864910827935782e-05,0.0,-0.0002632386238119688
1992-03-19,-0.001013745395930302,0.0,-1.618242159716623e-08,-1.6174722145535035e-08,-0.0003850988743833956,-0.0004948979300732714,0.0,-0.000284881204555702
1992-03-20,-0.0003452495137858785,0.0,3.983336355388578e-09,3.979700354189281e-09,-0.00018439382805821334,-0.0002610676737821105,0.0,-0.00013076854112416256
1992-03-21,0.000858118626562896,0.0,6.719188595110664e-09,6.717331577013463e-09,0.00045536586910072466,0.0006568311507253231,0.0,0.0006539569282031825
1992-03-22,0.0002165559742312251,0.0,2.356469357689709e-09,2.3555223296539374e-09,0.0001156343587626168,0.00016306380388775383,0.0,0.00012946190504968682
1992-03-23,0.0002013307788813683,0.0,2.257927629455576e-09,2.2570028113662226e-09,0.00010608978969213404,0.00014895432129748024,0.0,0.00011646336740586742
1992-03-24,0.0009515413701632191,0.0,2.8618889628272072e-09,2.86277105842633e-09,0.00019367666507635916,0.00017954012716910403,0.0,-0.00012791551122548597
1992-03-25,2.864043744835213e-05,0.0,4.206910085393084e-09,4.204030989186847e-09,0.00016820700093039392,0.0002785320357727373,0.0,0.00026512737041342133
1992-03-26,0.0015955860071645012,0.0,2.968992195593246e-08,2.9675302264098232e-08,0.0006035257280194787,0.0007801067473265838,0.0,0.00048498620264729344
1992-03-27,-0.0008699829853239514,0.0,-2.8918036696606495e-09,-2.8925333542004583e-09,-0.0003423739452333795,-0.0004445234920219694,0.0,-0.00028827801257987637
1992-03-28,-0.0008812656551406279,0.0,3.746704426742607e-09,3.741660174902069e-09,-0.0004326182738396441,-0.000600572148829904,0.0,-0.00038512549934037715
1992-03-29,0.00018788512287506876,0.0,1.3655745034197723e-09,1.3652053035322298e-09,0.00010449763029869044,0.00014831938334426264,0.0,0.0001249325216490526
1992-03-30,0.00017657681682139588,0.0,1.1507446399218038e-09,1.150491369925366e-09,9.838271766810412e-05,0.00013958620372640595,0.0,0.00011645543138760991
1992-03-31,-0.00040679641038863113,0.0,2.6689804896563134e-09,2.6689818495154283e-09,-0.00017681709060299788,-0.00026141566061667153,0.0,-0.0002458995994516615
1992-04-01,-0.0011307993388181272,0.0,-6.5483488994651885e-09,-6.5484100400401575e-09,-0.0004957689644611128,-0.0007047058327867552,0.0,-0.0005190525974487684
1992-04-02,-5.630359260232902e-06,0.0,4.971339489145706e-10,4.971387491655652e-10,2.1365206478972845e-05,3.8398833155316026e-05,0.0,1.2579718623315228e-06
1992-04-03,-0.0013902739928369895,0.0,-1.8533665978172411e-09,-1.8534497943279286e-09,-0.0004844016839291012,-0.0006422690185893053,0.0,-0.0002700210783337865
1992-04-04,-0.0011304019498908529,0.0,-1.3578228532832988e-08,-1.3578307913560747e-08,-0.0003626324184601631,-0.00041560633607374013,0.0,-0.0001269587358694935
1992-04-05,0.0005010948414788008,0.0,5.831124712690358e-09,5.831151699286417e-09,0.00020393147332922686,0.00027323801655202654,0.0,0.0002029944494383114
1992-04-06,0.0004996693402275912,0.0,5.798740848446383e-09,5.7987681638720414e-09,0.00020251930862390903,0.00027097495330225853,0.0,0.00019792966884942667
1992-04-07,0.0009637230686698023,0.0,2.8173232118410244e-10,2.8177823631759773e-10,0.000435648746877179,0.0006214099411356506,0.0,0.000400068431734658
1992-04-08,-0.0016901045005788466,0.0,7.022955428649338e-09,7.0229110192205664e-09,-0.000524479821056054,-0.0006714660672226399,0.0,-0.00011765292617890093
1992-04-09,0.0005590619881587632,0.0,7.927117497556963e-10,7.927660589922986e-10,0.0003526042165318292,0.0005694666731687065,0.0,0.0003918125029475358
1992-04-10,0.0015148906407534582,0.0,2.433703579852197e-08,2.433711878608763e-08,0.0005035272283315253,0.0006076643715540269,0.0,0.000362035860561518
1992-04-11,0.0007971330617803291,0.0,-3.285750866803454e-10,-3.2854089959593195e-10,0.0003584499579966744,0.0005290801964212587,0.0,0.00034850515524192466
1992-04-12,0.00034662963904833946,0.0,4.451818982185489e-09,4.451840034387439e-09,0.0001227334954745903,0.00015436592319880403,0.0,8.915094619918854e-05
1992-04-13,0.00032039342929381125,0.0,4.046959785354085e-09,4.046979111825058e-09,0.00011253265435000638,0.00014117559804649395,0.0,8.066635076997904e-05
1992-04-14,0.0005507319097523454,0.0,1.3311291580077583e-08,1.331135644945764e-08,0.0002717348266285027,0.0003638426463118445,0.0,0.00025877327315256384
1992-04-15,0.001701655477567671,0.0,1.9414959954118776e-08,1.9415049156422413e-08,0.0005309609800846089,0.000641531596632126,0.0,0.0002878045862350436
1992-04-16,0.0010306201853776062,0.0,-3.3238603163809404e-09,-3.3238451607913105e-09,0.00030516502271406363,0.00036142343622562305,0.0,0.0001706021968615908
1992-04-17,-0.000616238824144591,0.0,-1.2543962502037112e-08,-1.2544032649946201e-08,-0.0002446656859234293,-0.0003188010918478782,0.0,-0.00011506431133152082
1992-04-18,0.00018498985112285396,0.0,3.6306949476030328e-09,3.6307163424304315e-09,6.656655643776373e-05,8.497627335025372e-05,0.0,3.118509458687579e-05
1992-04-19,0.0001811299813631211,0.0,3.6907128286777414e-09,3.6907343548347763e-09,6.490531686135087e-05,8.25539548414831e-05,0.0,3.025310934015879e-05
1992-04-20,0.0001745172831084316,0.0,3.632633398432406e-09,3.632654461850467e-09,6.233697947496599e-05,7.90764397157083e-05,0.0,2.8939036394073148e-05
1992-04-21,0.0009985611309628803,0.0,8.173504124480185e-09,8.173573554077218e-09,0.00030099487227064543,0.00036136968106863124,0.0,0.00012412476245186698
1992-04-22,0.0006078835166782251,0.0,8.215834087963897e-09,8.215891062177553e-09,0.00023053020837187342,0.0003018989486745183,0.0,0.0001597696419390086
1992-04-23,0.0004142989938513857,0.0,3.174067044310085e-09,3.174095528284395e-09,7.420283150424211e-05,5.535667045494396e-05,0.0,-3.36503601684418e-05
1992-04-24,-0.0018399023500668644,0.0,7.244569556690107e-09,7.24455246816373e-09,-0.0007665022657068365,-0.001030413438100682,0.0,-0.0004664841903936973
1992-04-25,0.001126047187619946,0.0,8.098026810970787e-09,8.098118973531189e-09,0.0003436526117331691,0.0004557757610416958,0.0,0.0004371986488517016
1992-04-26,0.0008308519627017909,0.0,5.2971731979994e-09,5.2972220640270805e-09,0.0003989423675364604,0.0005869373431319525,0.0,0.0005304119973822841
1992-04-27,0.0007688600055680162,0.0,4.870741187755821e-09,4.870786115715338e-09,0.0003704967873930696,0.0005452546907510073,0.0,0.00049127167207246
1992-04-28,0.00048115223223184724,0.0,-7.146833858957405e-09,-7.146848925076327e-09,0.00018617673672645957,0.000308298468805804,0.0,0.0004419038522434379
1992-04-29,0.0010548593632951075,0.0,3.733968290350163e-09,3.734015909825732e-09,0.0005317454260500255,0.0007995272938277816,0.0,0.0006322924738059788
1992-04-30,-0.000583188667594304,0.0,-1.9616507580206524e-05,-1.9690120576210694e-05,-0.0001732660708869189,-0.00020779993235290337,0.0,-0.000102551021661697
1992-05-01,0.001801265712984522,0.0,-0.0001168336076298778,-0.00011727951983164703,0.00040658980633944916,0.0004264152067494802,0.0,0.00021145624459784345
1992-05-02,0.001604051251427839,0.0,-2.053994398979288e-05,-2.0618754535207465e-05,0.0006714980385494972,0.0008479151400435959,0.0,0.0004828874970734088
1992-05-03,0.0002682712391839821,0.0,1.5575893558683506e-05,1.5634886278589035e-05,9.207762680915148e-05,0.00011040670102156294,0.0,8.28954210515045e-05
1992-05-04,0.00020844531816553233,0.0,1.619982957659034e-05,1.6261222849287037e-05,6.81471171268035e-05,7.94925877891884e-05,0.0,5.953265155959253e-05
1992-05-05,-0.00023720235349971425,0.0,6.120033396282006e-07,6.14971164478685e-07,-4.880978328472192e-05,-4.48144062519152e-05,0.0,7.543622435090465e-05
1992-05-06,4.9361615122687206e-05,0.0,-3.0238880233916993e-05,-3.0352996972514923e-05,-1.604751525850705e-05,-3.923853240110056e-05,0.0,-2.4179520311514766e-05
1992-05-07,0.0004594751739435203,0.0,-1.0994014819807858e-05,-1.1036756009761882e-05,8.133480839613878e-05,6.69320350024936e-05,0.0,-1.7884032027174065e-05
1992-05-08,0.0005117695297718234,0.0,7.057521036478104e-05,7.084163758727233e-05,0.000294284716334436,0.00039096170125656974,0.0,0.00022211742953325784
1992-05-09,0.0005440591563162409,0.0,2.8404418875467946e-05,2.851184727976731e-05,0.00017325550743957377,0.00021122232938766534,0.0,9.769013130335707e-05
1992-05-10,0.00022778409808744555,0.0,1.4304612880146738e-05,1.4358655341788318e-05,9.092942813901671e-05,0.00011811069120780252,0.0,7.326107654885198e-05
1992-05-11,0.00021217929010387238,0.0,1.2876005702279403e-05,1.2924636604647453e-05,8.546458936601397e-05,0.00011151890409841439,0.0,7.076364696359538e-05
1992-05-12,0.000521777062587509,0.0,3.720902986043569e-05,3.734985646731905e-05,0.00024740277175953337,0.0003357555945218246,0.0,0.0002434304169912499
1992-05-13,0.00022218285320606563,0.0,4.762053708063975e-05,4.780127498955141e-05,6.961158208305401e-06,-4.811961474082265e-05,0.0,-0.0001388579071512002
1992-05-14,-0.0004108067898979026,0.0,4.215922108766291e-05,4.231898869537749e-05,-0.00015943006629859266,-0.00023615344722511107,0.0,-0.00022140203844537573
1992-05-15,0.001031544028566985,0.0,-1.4953390187116355e-07,-1.4969546580649362e-07,0.0004055204811708746,0.0005453672383098973,0.0,0.0003938178750216206
1992-05-16,-0.0001524739680107644,0.0,-1.9818709924109844e-07,-1.9840464066126814e-07,-8.72853822403067e-05,-0.00011204874831843116,0.0,-3.2181385934767494e-06
1992-05-17,0.00023413491662789898,0.0,1.1184840523796893e-07,1.1197230190962639e-07,0.00010156638086808083,0.00013613946303187943,0.0,8.212903437688769e-05
1992-05-18,0.000222795281492394,0.0,1.1411293189771885e-07,1.1423920659304146e-07,9.569952458514001e-05,0.00012795642234810658,0.0,7.749808234945417e-05
1992-05-19,0.00036876980643137314,0.0,-4.8712880140042355e-08,-4.8765842861418965e-08,-1.72613538679863e-05,-9.889731833978461e-05,0.0,-0.000289814124821492
1992-05-20,0.00034335307634162304,0.0,-4.274685876327976e-07,-4.2793133977496456e-07,0.00012484146647026486,0.0001873984755562983,0.0,0.00023062626966244266
1992-05-21,0.0005614675488928659,0.0,2.682999875497724e-07,2.6858529075329987e-07,0.00020715541526070873,0.000241906454746844,0.0,0.00015266119328146433
1992-05-22,0.003099959195047372,0.0,2.422375682147503e-06,2.4250502567429507e-06,0.00089866311791602,0.0010614568713463591,0.0,0.0005562995392369264
1992-05-23,-0.0001232282559652899,0.0,-2.1849738749213794e-08,-2.187411580593452e-08,-4.0366164422970125e-05,-4.191954797811062e-05,0.0,-2.0493500658578196e-05
1992-05-24,7.358417674521733e-05,0.0,-9.751670423423263e-09,-9.761163372046885e-09,5.3559058337205855e-05,8.53125943764301e-05,0.0,9.383490168912926e-05
1992-05-25,6.386977643754523e-05,0.0,-1.2643891676022882e-08,-1.265655106612436e-08,4.8097667368820556e-05,7.71193360646481e-05,0.0,8.518766123897226e-05
1992-05-26,5.341067620386991e-05,0.0,-1.4029697627957143e-08,-1.404394799521195e-08,4.1883937718534094e-05,6.778256434946967e-05,0.0,7.489061616021214e-05
1992-05-27,0.0005227802481409779,0.0,5.520824301863922e-07,5.52672610676595e-07,9.99374042089824e-05,7.500220892114452e-05,0.0,0.00010366906923174156
1992-05-28,-0.00022933595925638274,0.0,-1.4689234656335232e-07,-1.4708065389538736e-07,-9.128371977683846e-05,-0.00011423467148192999,0.0,-5.350980787412757e-05
1992-05-29,-7.814931604222235e-06,0.0,2.428706819305e-09,2.4287080918467555e-09,5.071165694639791e-06,1.0098871258300976e-05,0.0,-2.2072596167455424e-05
1992-05-30,-0.00048770076716154613,0.0,-2.371408620628104e-08,-2.3714923436509294e-08,-0.00019903005287985235,-0.0002914426219435248,0.0,-0.0005027434378488567
1992-05-31,0.0003855842682727393,0.0,1.2410545377554092e-08,1.2411022063639344e-08,0.00018764825019838572,0.00025181630127688606,0.0,0.0002831590550696876
1992-06-01,-0.0001886121236486921,0.0,1.6912931122549955e-09,1.691195414461149e-09,-0.000459727816048087,-0.0007322890486420358,0.0,-0.0008787638690803925
1992-06-02,0.0006646389420328138,0.0,1.9926870508710818e-08,1.9927702054328457e-08,0.000517150832913604,0.0005135084762566447,0.0,0.0004706110241149662
1992-06-03,0.0006499647656681448,0.0,1.5118874854091585e-08,1.511954255161487e-08,0.0006544067592241313,0.000798799085396016,0.0,0.0008840901781370796
1992-06-04,2.5048049846367575e-05,0.0,-2.2274814629760033e-09,-2.2274208098689934e-09,0.00010255324389019942,0.00011516135318016094,0.0,0.00012077684966686541
1992-06-05,0.0008377838573128316,0.0,2.1941293101661743e-08,2.194219300805284e-08,0.0006064815579167244,0.0008056681723300493,0.0,0.000865941217802578
1992-06-06,0.0002683939854032375,0.0,6.0269034113589134e-09,6.027230623221298e-09,0.00026197957949662627,0.0002939012882668631,0.0,0.0002776919984624712
1992-06-07,0.000215133859614475,0.0,7.416119865523195e-09,7.416382803558567e-09,0.0002490420438668333,0.000299171945445575,0.0,0.00029499300918682276
1992-06-08,0.0002003890147358531,0.0,6.861754788811717e-09,6.861998806185571e-09,0.00023135493138575153,0.00027763562869189675,0.0,0.0002735335611139155
1992-06-09,0.0002130417390041193,0.0,1.3852268487756845e-08,1.3852597707565537e-08,0.0002176147416532882,0.0002909729609392145,0.0,0.00020570870920314527
1992-06-10,-0.00016315075580147203,0.0,1.386219739320605e-09,1.3861117483911155e-09,7.317121760488826e-05,8.292675478070534e-05,0.0,0.0001388131203589299
1992-06-11,0.0008069676905675247,0.0,1.386516249044277e-08,1.3865912127038772e-08,0.0004060562544013688,0.0005072094784753655,0.0,0.0003858352763600357
1992-06-12,4.079758837675744e-05,0.0,2.115600971104721e-09,2.1157004304562775e-09,0.00044546073135188374,0.0004653270169651895,0.0,0.0005201345601866503
1992-06-13,0.00033889443782466515,0.0,6.516840817354042e-09,6.517182900258435e-09,0.00045650029051149706,0.0004661640907552608,0.0,0.00040845351559786326
1992-06-14,0.0002252917628919963,0.0,0.0016871494121306798,0.0016871494123302,0.00011845227494817352,0.00015902577187961914,0.0,0.00012629482578919104
1992-06-15,0.00021763640528862517,0.0,0.0018428671283573321,0.0018428671285437104,0.0001111442210292049,0.00014827870935048434,0.0,0.00011652212820071486
1992-06-16,0.0010497340763335411,0.0,0.009027350538293701,0.009027350539123936,0.0005771819441720032,0.0007885303971048213,0.0,0.0007269309358448296
1992-06-17,0.0006403794760190071,0.0,0.011472408141240028,0.01147240814164189,0.00018805095093548622,0.00021710788172812372,0.0,8.872570635605267e-05
1992-06-18,-7.34299381122349e-05,0.0,0.0012951230495466595,0.0012951230493143905,-0.00012134629279677351,-0.00018463351607267067,0.0,-0.00021640290357990426
1992-06-19,0.0003012659449218613,0.0,-0.0029321949635660437,-0.0029321949631256326,0.00015581588546663053,0.00020231436309137613,0.0,0.00027398488540835743
1992-06-20,-4.8912686814345185e-05,0.0,-0.00827516344640487,-0.00827516344622364,-4.526512539876132e-06,-8.852265079656358e-06,0.0,3.274620931892237e-05
1992-06-21,0.00023762252639570938,0.0,0.0009354321153410105,0.0009354321155978336,0.00011102778930464568,0.00014454110771825213,0.0,0.00011713964595826172
1992-06-22,0.0001920202811685063,0.0,0.0009584807766149189,0.0009584807768092749,9.14495138907661e-05,0.00012041366978271833,0.0,9.339189155943414e-05
1992-06-23,0.0002461851165314784,0.0,-0.0018711510354542916,-0.0018711510353414723,0.00018769026179975086,0.00027274477522957666,0.0,0.0002988848927842037
1992-06-24,-0.0006174310597075036,0.0,-0.015204235035829048,-0.015204235036259969,-0.00017820941610021914,-0.00021782231203352917,0.0,-0.0001422002257489899
1992-06-25,-0.000605965337647825,0.0,0.011880611669608082,0.011880611669279065,-0.0003247162581132893,-0.0004610246620111656,0.0,-0.0008733840265478238
1992-06-26,0.0002544004153763735,0.0,0.003802322409683839,0.003802322409758739,0.00010711181075438123,5.86668794393226e-05,0.0,-0.00015223866407079183
1992-06-27,0.0013859022724700717,0.0,-0.0016083195176211731,-0.0016083195162011606,0.0006306282397161876,0.0008497678295466515,0.0,0.0009116509969770645
1992-06-28,0.00028403600831293974,0.0,0.001286194814932802,0.001286194815200913,0.00011771959615005437,0.00015503035595312563,0.0,0.00012334532970735527
1992-06-29,0.00024217630809299546,0.0,0.0012064253109634103,0.0012064253111973816,9.733319804522295e-05,0.00012785463298132312,0.0,0.00010622120721247888
1992-06-30,-0.0010379948616472717,0.0,-0.0017644974915414357,-0.0017644974916176217,-0.00043364293728364786,-0.0005500920178139812,0.0,-0.0003784155343501852
1992-07-01,0.0009482322383964403,0.0,-0.008735122602978783,-0.008735122602877829,0.00045563460945792283,0.0006163177307342623,0.0,0.0006147337644756345
1992-07-02,0.00021156800565682885,0.0,0.010173440976051319,0.010173440976177277,-1.4071328255053772e-05,-5.656655571858325e-05,0.0,-9.79666825261097e-05
1992-07-03,0.0007286655722877688,0.0,0.00832227857192824,0.008322278572105565,0.00013175186359841608,0.0001612634797968399,0.0,-5.381364441887457e-05
1992-07-04,0.0006103644978774231,0.0,0.0007347982950149819,0.0007347982951013041,0.0005491438347853738,0.0005094772037109723,0.0,0.0005085597802858511
1992-07-05,0.0005375378743642313,0.0,0.0005550918071945617,0.0005550918072756225,0.0005547002031327958,0.0004960587157681212,0.0,0.0005221830766586671
1992-07-06,0.0005148914955219981,0.0,0.0004268341955302122,0.0004268341956063407,0.0005616032945377523,0.000496743851273792,0.0,0.0005306051166836409
1992-07-07,-0.0002588755046190667,0.0,-0.00016894532144458155,-0.0001689453215759911,0.0015098264883386633,0.001081751814406283,0.0,0.0016490763774300026
1992-07-08,-0.0006199727867299457,0.0,0.004799156450039099,0.004799156449764801,0.0009364935841733835,0.0005315326441168552,0.0,0.0008434547823263887
1992-07-09,7.17793573929383e-05,0.0,0.00864037067866817,0.008640370678710504,-0.00047366079107817875,-0.00019275892939942457,0.0,-0.00040232127001265966
1992-07-10,0.0018945824931988632,0.0,7.234254754401599e-09,7.234412519600164e-09,0.002966298604077144,0.002917918350877648,0.0,0.0029596801067970384
1992-07-11,1.5733095097434952e-05,0.0,-1.980041797586872e-09,-1.9800793743009206e-09,0.0005444728105923718,0.00031289948596877894,0.0,0.0004681840938595068
1992-07-12,0.0006469038686866925,0.0,4.750635346908594e-09,4.750730969703289e-09,0.0007703972891404593,0.0007504618848058789,0.0,0.0007782643882599948
1992-07-13,0.0006178424523731723,0.0,4.51856548052913e-09,4.518656479575184e-09,0.0007542521026973066,0.0007300864333844564,0.0,0.0007604258894619491
1992-07-14,8.592557203459636e-05,0.0,-3.818232282740172e-10,-3.8183283377429217e-10,0.0007215778647282772,0.0003997724048812206,0.0,0.0006759141823377994
1992-07-15,0.0031206328531725325,0.0,1.4910867671685703e-08,1.491118183368851e-08,0.007083355580574696,0.006270258340456133,0.0,0.007007592666500256
1992-07-16,0.0002277621445708469,0.0,8.694221478462824e-09,8.694383697958176e-09,0.00041684598760682683,0.000257907628637634,0.0,0.0003463880283378548
1992-07-17,0.0019080660040417675,0.0,9.24336066983215e-09,9.243553074016695e-09,0.004532125174537251,0.0037765888944200007,0.0,0.004488965542251429
1992-07-18,-0.0005405817348969361,0.0,-8.09766155388858e-09,-8.09781575828705e-09,-0.0017891131788772315,-0.0015591383052887232,0.0,-0.0017655349401782452
